"ProductId";"ProductLanguageId";"ProductVariantId";"ProductNumber";"ProductName";"ProductShortDescription";"ProductLongDescription";"ProductPrice";"ProductWeight";"ProductVolume";"ProductActive";"ProductCreated";"ProductUpdated";"ProductCost";"brand";"Format";"Type";"EAN";"Document";"Material";"EcoFriendly";"Color";"SupplierItemNumber";"length";"width";"height";"Groups"
"PROD68";"LANG1";"VO12.VO6";"10060";"Cannondale Featherweight Jersey";"<p>The lovely graphics on this exceptionally lightweight jersey paint a picture of sophisticated style that is sure to get noticed.</p>";"<ul>	<li>Micro C fabric with 3-way stretch wicks moisture away from your skin while you enjoy the ride</li>	<li>10&rdquo; zipper puts cooling ventilation within reach</li>	<li>Contoured cut with a raglan sleeve design follows your curves for a flattering fit</li>	<li>Reflective details enhance visibility at night</li>	<li>Three back pockets carry all the essentials</li></ul>";"49,99";"0";"0";"True";"15-01-2009 10:11:07:000";"06-09-2017 12:12:33:013";"0";"Cannondale";"Nordic styl";"";"";"";"";"False";"";"";"";"";"";"""GROUP102"",""GROUP29"""
"PROD68";"LANG1";"VO12.VO4";"10060";"Cannondale Featherweight Jersey";"<p>The lovely graphics on this exceptionally lightweight jersey paint a picture of sophisticated style that is sure to get noticed.</p>";"<ul>	<li>Micro C fabric with 3-way stretch wicks moisture away from your skin while you enjoy the ride</li>	<li>10&rdquo; zipper puts cooling ventilation within reach</li>	<li>Contoured cut with a raglan sleeve design follows your curves for a flattering fit</li>	<li>Reflective details enhance visibility at night</li>	<li>Three back pockets carry all the essentials</li></ul>";"49,99";"0";"0";"True";"15-01-2009 10:11:07:000";"06-09-2017 12:12:40:420";"0";"Cannondale";"Nordic styl";"";"";"";"";"False";"";"";"";"";"";"""GROUP102"",""GROUP29"""
"PROD69";"LANG1";"VO5";"10061";"Cannondale L.E. Foul Weather Tight";"<p>Looking out your window on a cold winter morning usually produces a mental list of excuses as to why it would be better to stay in bed. So when we stumbled upon Cannondale&rsquo;s Foul Weather tight, were surprised and delighted to find that it gave us many more reasons to head outside!</p>";"<ul>	<li>Thermal HydroGrid fabric with 4-way stretch provides full water and windproof protection and unsurpassed breathability and flexibility; especially where your joints need the most mobility</li>	<li>Strategic seam construction follows your muscular-skeletal pattern for unparalleled fit, range of motion and comfort</li>	<li>Reflective accents offer 360&deg; of visibility</li>	<li>Knee gussets further enhance flexibility</li>	<li>10&rdquo; leg zippers make it easy to get in and out of these tights</li>	<li>Drawstring waist gives you a custom fit</li>	<li>Internal stash pocket at hip will hold your cash, credit cards or keys</li></ul>";"99,99";"0";"0";"True";"15-01-2009 10:14:30:000";"06-09-2017 12:13:04:067";"0";"";"Nordic styl";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP102"",""GROUP29"""
"PROD69";"LANG1";"VO4";"10061";"Cannondale L.E. Foul Weather Tight";"<p>Looking out your window on a cold winter morning usually produces a mental list of excuses as to why it would be better to stay in bed. So when we stumbled upon Cannondale&rsquo;s Foul Weather tight, were surprised and delighted to find that it gave us many more reasons to head outside!</p>";"<ul>	<li>Thermal HydroGrid fabric with 4-way stretch provides full water and windproof protection and unsurpassed breathability and flexibility; especially where your joints need the most mobility</li>	<li>Strategic seam construction follows your muscular-skeletal pattern for unparalleled fit, range of motion and comfort</li>	<li>Reflective accents offer 360&deg; of visibility</li>	<li>Knee gussets further enhance flexibility</li>	<li>10&rdquo; leg zippers make it easy to get in and out of these tights</li>	<li>Drawstring waist gives you a custom fit</li>	<li>Internal stash pocket at hip will hold your cash, credit cards or keys</li></ul>";"99,99";"0";"0";"True";"15-01-2009 10:14:30:000";"06-09-2017 12:13:11:460";"0";"";"Nordic styl";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP102"",""GROUP29"""
"PROD70";"LANG1";"VO1.VO6";"10062";"Pearl Izumi Women’s Whisper Jacket";"<p>From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.</p>";"<ul>	<li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>	<li>Pearl Izumi&rsquo;s Zephrr fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>	<li>Soft, micromesh collar ensures comfortable warmth</li>	<li>Full length zipper with draft flap blocks cold winds</li>	<li>Reflective piping and logos keep you visible in low light conditions</li>	<li>Elasticized wrists and waist lock in heat</li>	<li>Rear stow pocket with internal key pocket for stashing the essentials</li></ul>";"74,99";"0";"0";"True";"15-01-2009 10:19:40:000";"06-09-2017 12:17:04:750";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP103"",""GROUP29"""
"PROD70";"LANG1";"VO1.VO4";"10062";"Pearl Izumi Women’s Whisper Jacket";"<p>From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.</p>";"<ul>	<li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>	<li>Pearl Izumi&rsquo;s Zephrr fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>	<li>Soft, micromesh collar ensures comfortable warmth</li>	<li>Full length zipper with draft flap blocks cold winds</li>	<li>Reflective piping and logos keep you visible in low light conditions</li>	<li>Elasticized wrists and waist lock in heat</li>	<li>Rear stow pocket with internal key pocket for stashing the essentials</li></ul>";"74,99";"0";"0";"True";"15-01-2009 10:19:40:000";"06-09-2017 12:17:10:080";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP103"",""GROUP29"""
"PROD70";"LANG1";"VO2.VO5";"10062";"Pearl Izumi Women’s Whisper Jacket";"<p>From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.</p>";"<ul>	<li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>	<li>Pearl Izumi&rsquo;s Zephrr fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>	<li>Soft, micromesh collar ensures comfortable warmth</li>	<li>Full length zipper with draft flap blocks cold winds</li>	<li>Reflective piping and logos keep you visible in low light conditions</li>	<li>Elasticized wrists and waist lock in heat</li>	<li>Rear stow pocket with internal key pocket for stashing the essentials</li></ul>";"74,99";"0";"0";"True";"15-01-2009 10:19:40:000";"06-09-2017 12:17:15:437";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP103"",""GROUP29"""
"PROD70";"LANG1";"VO12.VO5";"10062";"Pearl Izumi Women’s Whisper Jacket";"<p>From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.</p>";"<ul>	<li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>	<li>Pearl Izumi&rsquo;s Zephrr fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>	<li>Soft, micromesh collar ensures comfortable warmth</li>	<li>Full length zipper with draft flap blocks cold winds</li>	<li>Reflective piping and logos keep you visible in low light conditions</li>	<li>Elasticized wrists and waist lock in heat</li>	<li>Rear stow pocket with internal key pocket for stashing the essentials</li></ul>";"74,99";"0";"0";"True";"15-01-2009 10:19:40:000";"06-09-2017 12:17:41:827";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP103"",""GROUP29"""
"PROD70";"LANG1";"VO12.VO4";"10062";"Pearl Izumi Women’s Whisper Jacket";"<p>From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.</p>";"<ul>	<li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>	<li>Pearl Izumi&rsquo;s Zephrr fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>	<li>Soft, micromesh collar ensures comfortable warmth</li>	<li>Full length zipper with draft flap blocks cold winds</li>	<li>Reflective piping and logos keep you visible in low light conditions</li>	<li>Elasticized wrists and waist lock in heat</li>	<li>Rear stow pocket with internal key pocket for stashing the essentials</li></ul>";"74,99";"0";"0";"True";"15-01-2009 10:19:40:000";"06-09-2017 12:17:49:023";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP103"",""GROUP29"""
"PROD70";"LANG1";"VO54.VO6";"10062";"Pearl Izumi Women’s Whisper Jacket";"<p>From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.</p>";"<ul>	<li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>	<li>Pearl Izumi&rsquo;s Zephrr fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>	<li>Soft, micromesh collar ensures comfortable warmth</li>	<li>Full length zipper with draft flap blocks cold winds</li>	<li>Reflective piping and logos keep you visible in low light conditions</li>	<li>Elasticized wrists and waist lock in heat</li>	<li>Rear stow pocket with internal key pocket for stashing the essentials</li></ul>";"74,99";"0";"0";"True";"15-01-2009 10:19:40:000";"06-09-2017 12:18:13:850";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP103"",""GROUP29"""
"PROD70";"LANG1";"VO54.VO5";"10062";"Pearl Izumi Women’s Whisper Jacket";"<p>From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.</p>";"<ul>	<li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>	<li>Pearl Izumi&rsquo;s Zephrr fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>	<li>Soft, micromesh collar ensures comfortable warmth</li>	<li>Full length zipper with draft flap blocks cold winds</li>	<li>Reflective piping and logos keep you visible in low light conditions</li>	<li>Elasticized wrists and waist lock in heat</li>	<li>Rear stow pocket with internal key pocket for stashing the essentials</li></ul>";"74,99";"0";"0";"True";"15-01-2009 10:19:40:000";"06-09-2017 12:18:20:500";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP103"",""GROUP29"""
"PROD72";"LANG1";"VO6";"10064";"Descente Harmony Symmetrical Tank";"<p>The embodiment of style, function and fit doesn&rsquo;t just belong on the Paris runway; it also belongs on the bike!</p>";"<ul>	<li>Descente&rsquo;s Bliss Lite fabric is a 200g polyester/spandex blend that marries buttery softness with excellent support and performance</li>	<li>D-Lux Mesh side panels deliver breathable comfort</li>	<li>Full shelf bra with extended support and plush elastic trim keeps those blossoming bosoms in line</li>	<li>T-back design adds the right amount of compression for activity</li>	<li>Gently flattering, non-elastic hem hits at just the right spot and is tailored specifically for women</li>	<li>Stash all your accessories in two rear pockets</li></ul>";"54,99";"0";"0";"True";"15-01-2009 10:29:08:000";"06-09-2017 12:18:57:940";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP107"",""GROUP29"""
"PROD72";"LANG1";"VO5";"10064";"Descente Harmony Symmetrical Tank";"<p>The embodiment of style, function and fit doesn&rsquo;t just belong on the Paris runway; it also belongs on the bike!</p>";"<ul>	<li>Descente&rsquo;s Bliss Lite fabric is a 200g polyester/spandex blend that marries buttery softness with excellent support and performance</li>	<li>D-Lux Mesh side panels deliver breathable comfort</li>	<li>Full shelf bra with extended support and plush elastic trim keeps those blossoming bosoms in line</li>	<li>T-back design adds the right amount of compression for activity</li>	<li>Gently flattering, non-elastic hem hits at just the right spot and is tailored specifically for women</li>	<li>Stash all your accessories in two rear pockets</li></ul>";"54,99";"0";"0";"True";"15-01-2009 10:29:08:000";"06-09-2017 12:19:05:977";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP107"",""GROUP29"""
"PROD73";"LANG1";"VO1.VO6";"10065";"Descente Short Sleeve Jersey";"<p>Streamlined and stylish, this jersey will go wherever the prevailing wind leads you&hellip;</p>";"<ul>	<li>H2Zero vapor-channel fabric feels incredibly soft against your skin and wicks away moisture for unsurpassed comfort</li>	<li>Full length zipper gives you plenty of ventilation</li>	<li>Contoured raglan sleeve design offers a greater range of motion</li>	<li>Tapered collar keeps you looking sleek and aerodynamic</li>	<li>Soft-tension elastic at the hem and sleeves for a perfect fit</li>	<li>Three rear pockets with hidden MP3 pocket hold your gear and favorite tunes</li></ul>";"59,99";"0";"0";"True";"15-01-2009 10:32:04:000";"06-09-2017 12:20:10:017";"0";"";"";"";"";"";"";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP107"",""GROUP28"""
"PROD73";"LANG1";"VO1.VO4";"10065";"Descente Short Sleeve Jersey";"<p>Streamlined and stylish, this jersey will go wherever the prevailing wind leads you&hellip;</p>";"<ul>	<li>H2Zero vapor-channel fabric feels incredibly soft against your skin and wicks away moisture for unsurpassed comfort</li>	<li>Full length zipper gives you plenty of ventilation</li>	<li>Contoured raglan sleeve design offers a greater range of motion</li>	<li>Tapered collar keeps you looking sleek and aerodynamic</li>	<li>Soft-tension elastic at the hem and sleeves for a perfect fit</li>	<li>Three rear pockets with hidden MP3 pocket hold your gear and favorite tunes</li></ul>";"59,99";"0";"0";"True";"15-01-2009 10:32:04:000";"06-09-2017 12:20:17:217";"0";"";"";"";"";"";"";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP107"",""GROUP28"""
"PROD73";"LANG1";"VO13.VO6";"10065";"Descente Short Sleeve Jersey";"<p>Streamlined and stylish, this jersey will go wherever the prevailing wind leads you&hellip;</p>";"<ul>	<li>H2Zero vapor-channel fabric feels incredibly soft against your skin and wicks away moisture for unsurpassed comfort</li>	<li>Full length zipper gives you plenty of ventilation</li>	<li>Contoured raglan sleeve design offers a greater range of motion</li>	<li>Tapered collar keeps you looking sleek and aerodynamic</li>	<li>Soft-tension elastic at the hem and sleeves for a perfect fit</li>	<li>Three rear pockets with hidden MP3 pocket hold your gear and favorite tunes</li></ul>";"59,99";"0";"0";"True";"15-01-2009 10:32:04:000";"06-09-2017 12:20:23:687";"0";"";"";"";"";"";"";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP107"",""GROUP28"""
"PROD73";"LANG1";"VO13.VO5";"10065";"Descente Short Sleeve Jersey";"<p>Streamlined and stylish, this jersey will go wherever the prevailing wind leads you&hellip;</p>";"<ul>	<li>H2Zero vapor-channel fabric feels incredibly soft against your skin and wicks away moisture for unsurpassed comfort</li>	<li>Full length zipper gives you plenty of ventilation</li>	<li>Contoured raglan sleeve design offers a greater range of motion</li>	<li>Tapered collar keeps you looking sleek and aerodynamic</li>	<li>Soft-tension elastic at the hem and sleeves for a perfect fit</li>	<li>Three rear pockets with hidden MP3 pocket hold your gear and favorite tunes</li></ul>";"59,99";"0";"0";"True";"15-01-2009 10:32:04:000";"06-09-2017 12:20:32:437";"0";"";"";"";"";"";"";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP107"",""GROUP28"""
"PROD73";"LANG1";"VO12.VO6";"10065";"Descente Short Sleeve Jersey";"<p>Streamlined and stylish, this jersey will go wherever the prevailing wind leads you&hellip;</p>";"<ul>	<li>H2Zero vapor-channel fabric feels incredibly soft against your skin and wicks away moisture for unsurpassed comfort</li>	<li>Full length zipper gives you plenty of ventilation</li>	<li>Contoured raglan sleeve design offers a greater range of motion</li>	<li>Tapered collar keeps you looking sleek and aerodynamic</li>	<li>Soft-tension elastic at the hem and sleeves for a perfect fit</li>	<li>Three rear pockets with hidden MP3 pocket hold your gear and favorite tunes</li></ul>";"59,99";"0";"0";"True";"15-01-2009 10:32:04:000";"06-09-2017 12:20:40:657";"0";"";"";"";"";"";"";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP107"",""GROUP28"""
"PROD73";"LANG1";"VO12.VO4";"10065";"Descente Short Sleeve Jersey";"<p>Streamlined and stylish, this jersey will go wherever the prevailing wind leads you&hellip;</p>";"<ul>	<li>H2Zero vapor-channel fabric feels incredibly soft against your skin and wicks away moisture for unsurpassed comfort</li>	<li>Full length zipper gives you plenty of ventilation</li>	<li>Contoured raglan sleeve design offers a greater range of motion</li>	<li>Tapered collar keeps you looking sleek and aerodynamic</li>	<li>Soft-tension elastic at the hem and sleeves for a perfect fit</li>	<li>Three rear pockets with hidden MP3 pocket hold your gear and favorite tunes</li></ul>";"59,99";"0";"0";"True";"15-01-2009 10:32:04:000";"06-09-2017 12:20:49:200";"0";"";"";"";"";"";"";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP107"",""GROUP28"""
"PROD37";"LANG1";"";"20001";"Pinarello 20X";"<p><span style=""font-family:roboto; font-size:14px"">This &nbsp;racer will having you weaving through tight turns, climbing up unrelenting hills, traveling over jagged terrain, blasting through mucky conditions.</span></p>";"<ul>	<li>7005 butted aluminum frame is lightweight, strong and rigid</li>	<li>Carbon bladed fork and seatpost dampens vibrations and offers a smooth, stiff ride</li>	<li>FSA Gossamer MegaExo compact cranks give you a sleek and powerful pedal stroke for the flats and the climbs</li>	<li>Shimano 105 drivetrain combines reliable speed and high performance with incredible control and response</li>	<li>Carbon/aluminum seatpost with aluminum stem and handlebar guarantees core-level strength, style and performance</li>	<li>Kenda K-932 tires provide excellent traction and stability without compromising speed</li>	<li>Alex ALX 270 wheelset cuts through the wind with bladed spokes, aero rims and smooth rolling hubs</li>	<li>Tektro 992AG linear-pull brakes deliver perfectly modulated stopping power</li></ul>";"999";"0";"0";"True";"06-09-2017 13:46:19:000";"07-09-2017 23:28:01:207";"0";"Pinarello";"";"Stainless steel";"";"";"Steel";"False";"";"";NULL;NULL;NULL;"""GROUP15"",""GROUP77"""
"PROD38";"LANG1";"";"20002";"Colnago 98DX";"<p><span style=""font-family:roboto; font-size:14px"">So fast. So agile. So stable. So comfortable. So simple.&nbsp;</span></p>";"<ul>	<li>Aluminum h&aring;rd hale frame is lightweight and delivers solid performance on the trail</li>	<li>100mm of plush front suspension adds control and comfort in variable terrain</li>	<li>Shimano 24-speed drivetrain with 11/32T cassette gives you plenty of gearing options to choose from</li>	<li>EZ Fire trigger shifters for quick and effortless shifts</li>	<li>Aluminum handlebar, stem and adjustable seatpost supply core-level strength, style and performance</li>	<li>Kenda Komodo tires use a non-directional tread design to shed mud without compromising speed</li>	<li>ProMax mechanical disc brakes provide low maintenance, all-weather stopping power</li></ul><p><span style=""font-family:roboto; font-size:14px""></span></p>";"888";"0";"0";"True";"06-09-2017 13:49:10:000";"28-09-2017 11:58:33:787";"0";"Colnago";"Nordic styl";"Stainless steel";"";"";"Aluminium";"False";"#FFEB3B";"";NULL;NULL;NULL;"""GROUP14"",""GROUP74"""
"PROD40";"LANG1";"";"20003";"E-totem WS20";"<p><span style=""font-family:roboto; font-size:14px"">If you want baptism by air, here&rsquo;s your ride. Not only does this bike clear big jumps with ease, its tough, chromoly frame feels nearly weightless when you&rsquo;re off the ground! Add on 100mm of front suspension to cushion the drops and 3-piece cranks for that sweet barspin.</span></p>";"<ul>	<li>Heavy-duty chromoly frame provides extra strength for jumps at the park</li>	<li>RST Space Jump offers 100mm of plush suspension for those hard hits</li>	<li>Heat treated, tubular chromoly 3-piece cranks guarantee a stiff and durable ride</li>	<li>Conical washers let you covert this single speed ride to an 8/9 speed bike</li>	<li>Hayes MX4 mechanical disc brakes deliver low maintenance, all-weather stopping power</li>	<li>Kenda K-Rad and Kenda Kiniption tires are designed for aggressive street jumping</li>	<li>Sun Ditch Witch rims with Mongoose rear disc hubs are built to withstand those tough landings on the pavement</li></ul>";"1199";"0";"0";"True";"06-09-2017 13:50:29:000";"20-09-2017 08:24:21:527";"0";"E-totem";"";"Stainless steel";"";"";"Aluminium";"False";"#FFFFFF";"";NULL;NULL;NULL;"""GROUP14"",""GROUP73"""
"PROD54";"LANG1";"";"20004";"E-totem VXC981";"<p><span style=""font-family:roboto; font-size:14px"">Ideal for bike paths, country roads and jaunts into town, this easy-rider uses cross/comfort geometry, inside-the-stays disc mounts.</span></p>";"<ul>	<li>63mm of air sprung, front suspension gives you plush comfort over uneven terrain</li>	<li>FSA Alpha Drive triple cranks with SRAM/SR Suntour drivetrain offers tons of gear options for the hills and the flats</li>	<li>Mongoose aluminum handlebars, seatpost and stem deliver core-level strength, style and performance</li>	<li>Tektro IO mechanical disc brakes deliver rapid and controlled stopping power in any condition</li>	<li>Ritchey SpeedMax Delta tires keep you firmly planted on the trail or road</li>	<li>Durable Alex rims with Formula disc hubs maintain strength and rigidity no matter what you encounter</li>	<li>Ergo Comfort Dual Density grips and Mongoose Performance Hybrid saddle supply extra cushioning</li></ul>";"1399";"0";"0";"True";"06-09-2017 13:51:35:000";"20-09-2017 08:47:01:700";"0";"E-totem";"";"";"";"";"Aluminium";"False";"#FFFFFF";"";NULL;NULL;NULL;"""GROUP16"",""GROUP73"""
"PROD95";"LANG1";"";"20005";"Montague 34XZA";"<p><span style=""font-family:roboto; font-size:14px"">An enthusiastic, road-ready bike inspired and developed by Montague team.</span></p>";"<ul>	<li>Butted 6061 aluminum frame with Reflex Road tuning for a lightweight and resilient ride</li>	<li>T:Nine design gives all women riders a customized fit and look</li>	<li>Smooth welded, carbon seatstays and fork smooth out the road ahead</li>	<li>K2 Bike Fit System stem supplies personalized bar height without the extra weight</li>	<li>Shimano 105 20-speed drivetrain with R600 compact cranks offer plenty of easy and efficient gearing options for the climbs</li>	<li>Shimano R700 brake/shift levers (Ultegra-level) with reach adjust are mounted on the T:Nine tuned handlebar to accommodate smaller hands for easier stops and gear changes</li>	<li>Selle San Marco Women&rsquo;s Ischia saddle with T:Nine tuned, carbon seatpost adds personalized comfort - a favorite of the Alliance Team</li>	<li>FSA Gossamer dual-pivot brakes provide quick and easy stops</li>	<li>Crank Brothers Smarty clipless pedals deliver more power in every rotation</li>	<li>Continental Ultra Race tires for comfort and exceptional handling, especially on rough or wet road surfaces</li>	<li>American Classic Victory wheelset blends together strength, light weight and performance to give you a smooth, responsive ride in race conditions</li></ul>";"999";"0";"0";"True";"06-09-2017 13:53:24:000";"20-09-2017 08:39:55:277";"0";"Montague";"";"";"";"";"Steel";"False";"#4CAF50";"";NULL;NULL;NULL;"""GROUP15"",""GROUP76"""
"PROD104";"LANG1";"";"20006";"Velo CZX231";"<p><span style=""font-family:roboto; font-size:14px"">All for one, never stopping &lsquo;till we&rsquo;ve won!&rdquo; - a verse from a favorite UC Davis fight song that&rsquo;s led by the Aggie Pack, the largest student-run spirit association in the United States.&nbsp;</span></p>";"<ul>	<li>Hi-Ten steel frame is lightweight, strong and resilient</li>	<li>Bullhorn handlebars with leather grips keep you riding in comfort and relaxed style</li>	<li>Single speed drivetrain is simple and uncomplicated to maintain</li>	<li>Dual spring saddle adds comfort to your backside</li>	<li>Rubber Block platform pedals make this bike easy to ride</li>	<li>Kenda Cruiser tires roll smoothly over flat or rough terrain</li>	<li>Rear coaster brake delivers rapid braking power in any condition</li>	<li>Fits anyone up to 6&rsquo;6</li></ul>";"1499";"0";"0";"True";"06-09-2017 13:55:05:000";"20-09-2017 08:50:21:077";"0";"Velo";"";"";"";"";"";"True";"";"";NULL;NULL;NULL;"""GROUP15"",""GROUP19"",""GROUP75"""
"PROD90";"LANG1";"VO32";"10082";"Forté CT100 Triathlon Shoe";"<p>Designed for lightning fast transitions and bike splits.</p>";"<ul>	<li>Single reverse pull strap (so it doesn&#39;t get hung up in the chain when running through the transition area) and dual finger loops allow you to be on your way faster than ever</li>	<li>Ventilated upper paired with a super-stiff ventilated sole provides plenty of airflow to keep your feet cool and dry</li>	<li>Soft, comfortable neoprene liner</li></ul>";"89,99";"0";"0";"True";"15-01-2009 12:06:29:000";"19-09-2017 14:23:46:100";"0";"";"";"";"";"";"";"False";"#607D8B";"";NULL;NULL;NULL;"""GROUP110"",""GROUP32"""
"PROD90";"LANG1";"VO33";"10082";"Forté CT100 Triathlon Shoe";"<p>Designed for lightning fast transitions and bike splits.</p>";"<ul>	<li>Single reverse pull strap (so it doesn&#39;t get hung up in the chain when running through the transition area) and dual finger loops allow you to be on your way faster than ever</li>	<li>Ventilated upper paired with a super-stiff ventilated sole provides plenty of airflow to keep your feet cool and dry</li>	<li>Soft, comfortable neoprene liner</li></ul>";"89,99";"0";"0";"True";"15-01-2009 12:06:29:000";"19-09-2017 14:24:41:030";"0";"";"";"";"";"";"";"False";"#607D8B";"";NULL;NULL;NULL;"""GROUP110"",""GROUP32"""
"PROD90";"LANG1";"VO34";"10082";"Forté CT100 Triathlon Shoe";"<p>Designed for lightning fast transitions and bike splits.</p>";"<ul>	<li>Single reverse pull strap (so it doesn&#39;t get hung up in the chain when running through the transition area) and dual finger loops allow you to be on your way faster than ever</li>	<li>Ventilated upper paired with a super-stiff ventilated sole provides plenty of airflow to keep your feet cool and dry</li>	<li>Soft, comfortable neoprene liner</li></ul>";"89,99";"0";"0";"True";"15-01-2009 12:06:29:000";"19-09-2017 14:25:15:623";"0";"";"";"";"";"";"";"False";"#607D8B";"";NULL;NULL;NULL;"""GROUP110"",""GROUP32"""
"PROD90";"LANG1";"VO37";"10082";"Forté CT100 Triathlon Shoe";"<p>Designed for lightning fast transitions and bike splits.</p>";"<ul>	<li>Single reverse pull strap (so it doesn&#39;t get hung up in the chain when running through the transition area) and dual finger loops allow you to be on your way faster than ever</li>	<li>Ventilated upper paired with a super-stiff ventilated sole provides plenty of airflow to keep your feet cool and dry</li>	<li>Soft, comfortable neoprene liner</li></ul>";"89,99";"0";"0";"True";"15-01-2009 12:06:29:000";"19-09-2017 14:25:44:930";"0";"";"";"";"";"";"";"False";"#607D8B";"";NULL;NULL;NULL;"""GROUP110"",""GROUP32"""
"PROD90";"LANG1";"VO38";"10082";"Forté CT100 Triathlon Shoe";"<p>Designed for lightning fast transitions and bike splits.</p>";"<ul>	<li>Single reverse pull strap (so it doesn&#39;t get hung up in the chain when running through the transition area) and dual finger loops allow you to be on your way faster than ever</li>	<li>Ventilated upper paired with a super-stiff ventilated sole provides plenty of airflow to keep your feet cool and dry</li>	<li>Soft, comfortable neoprene liner</li></ul>";"89,99";"0";"0";"True";"15-01-2009 12:06:29:000";"19-09-2017 14:26:18:453";"0";"";"";"";"";"";"";"False";"#607D8B";"";NULL;NULL;NULL;"""GROUP110"",""GROUP32"""
"PROD90";"LANG1";"VO39";"10082";"Forté CT100 Triathlon Shoe";"<p>Designed for lightning fast transitions and bike splits.</p>";"<ul>	<li>Single reverse pull strap (so it doesn&#39;t get hung up in the chain when running through the transition area) and dual finger loops allow you to be on your way faster than ever</li>	<li>Ventilated upper paired with a super-stiff ventilated sole provides plenty of airflow to keep your feet cool and dry</li>	<li>Soft, comfortable neoprene liner</li></ul>";"89,99";"0";"0";"True";"15-01-2009 12:06:29:000";"19-09-2017 14:27:50:270";"0";"";"";"";"";"";"";"False";"#607D8B";"";NULL;NULL;NULL;"""GROUP110"",""GROUP32"""
"PROD46";"LANG1";"VO1.VO29";"10040";"Bell Alchera Euro Road Helmet";"<p>A podium-worthy lid that&rsquo;s sure to become your new favorite!</p>";"<ul>	<li>Fusion In-Mold Microshell with Internal Reinforcement delivers solid performance and impact resistance no matter what you might encounter on the road</li>	<li>18 sweeping vents bring cool air in through the front, allowing it to pass over your head and then flushes warm air out of the rear ports &ndash; so YOU stay cool and your HEAD stays cool</li>	<li>One handed, GPS Fit System keeps your helmet secure during hard sprints</li>	<li>Cam-Lock adjustable levers ensure a customized fit</li></ul>";"50";"1";"2";"True";"12-01-2009 12:21:03:000";"25-09-2017 23:00:49:857";"0";"Bell";"Nordic styl";"EPS material";"";"";"Plastic";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP111"",""GROUP21"""
